Partie_ID,Date,Phase,Tour,Contrat,Type_Contrat,Joueur,Score_Avant,Score_Après,Réussi,Nb,Gain,Classement_final,Cible,Ordre,verifdiv
395,2026-04-15,P2,2,20,Nombre,Evan,22,11,0,"-0,55",-11,2,4,2,1
395,2026-04-15,P2,2,20,Nombre,Clément,24,64,1,2,40,3,4,3,0
395,2026-04-15,P2,3,Suite,Spécial,Q,79,39,0,,-40,1,4,1,1
395,2026-04-15,P2,3,Suite,Spécial,Evan,11,5,0,,-6,2,4,2,1
395,2026-04-15,P2,3,Suite,Spécial,Clément,64,32,0,,-32,3,4,3,1
395,2026-04-15,P2,4,19,Nombre,Q,39,19,0,"-1,052631579",-20,1,4,1,1
395,2026-04-15,P2,4,19,Nombre,Evan,5,43,1,2,38,2,4,2,0
395,2026-04-15,P2,4,19,Nombre,Clément,32,70,1,2,38,3,4,3,0
395,2026-04-15,P2,5,Côtés,Spécial,Q,19,50,1,,31,1,4,1,0
395,2026-04-15,P2,5,Côtés,Spécial,Evan,43,21,0,,-22,2,4,2,1
395,2026-04-15,P2,5,Côtés,Spécial,Clément,70,35,0,,-35,3,4,3,1
395,2026-04-15,P2,6,18,Nombre,Q,50,68,1,1,18,1,4,1,0
395,2026-04-15,P2,6,18,Nombre,Evan,21,39,1,1,18,2,4,2,0
395,2026-04-15,P2,6,18,Nombre,Clément,35,107,1,4,72,3,4,3,0
395,2026-04-15,P2,7,Couleurs,Spécial,Q,68,34,0,,-34,1,4,1,1
395,2026-04-15,P2,7,Couleurs,Spécial,Evan,39,118,1,,79,2,4,2,0
395,2026-04-15,P2,7,Couleurs,Spécial,Clément,107,53,0,,-54,3,4,3,1
395,2026-04-15,P2,8,17,Nombre,Q,34,85,1,3,51,1,4,1,0
395,2026-04-15,P2,8,17,Nombre,Evan,118,169,1,3,51,2,4,2,0
395,2026-04-15,P2,8,17,Nombre,Clément,53,104,1,3,51,3,4,3,0
395,2026-04-15,P2,9,57 pts,Spécial,Q,85,42,0,,-43,1,4,1,1
395,2026-04-15,P2,9,57 pts,Spécial,Evan,169,226,1,,57,2,4,2,0
395,2026-04-15,P2,9,57 pts,Spécial,Clément,104,52,0,,-52,3,4,3,1
395,2026-04-15,P2,10,16,Nombre,Q,42,138,1,6,96,1,4,1,0
395,2026-04-15,P2,10,16,Nombre,Evan,226,258,1,2,32,2,4,2,0
395,2026-04-15,P2,10,16,Nombre,Clément,52,100,1,3,48,3,4,3,0
395,2026-04-15,P2,11,Peluche,Spécial,Q,138,158,1,,20,1,4,1,0
395,2026-04-15,P2,11,Peluche,Spécial,Evan,258,129,0,,-129,2,4,2,1
395,2026-04-15,P2,11,Peluche,Spécial,Clément,100,50,0,,-50,3,4,3,1
395,2026-04-15,P2,12,15,Nombre,Q,158,188,1,2,30,1,4,1,0
395,2026-04-15,P2,12,15,Nombre,Evan,129,159,1,2,30,2,4,2,0
395,2026-04-15,P2,12,15,Nombre,Clément,50,25,0,"-1,666666667",-25,3,4,3,1
395,2026-04-15,P2,13,Triple,Spécial,Q,188,236,1,,48,1,4,1,0
395,2026-04-15,P2,13,Triple,Spécial,Evan,159,79,0,,-80,2,4,2,1
395,2026-04-15,P2,13,Triple,Spécial,Clément,25,12,0,,-13,3,4,3,1
395,2026-04-15,P2,14,14,Nombre,Q,236,118,0,"-8,428571429",-118,1,4,1,1
395,2026-04-15,P2,14,14,Nombre,Evan,79,107,1,2,28,2,4,2,0
395,2026-04-15,P2,14,14,Nombre,Clément,12,26,1,1,14,3,4,3,0
395,2026-04-15,P2,15,Double,Spécial,Q,118,59,0,,-59,1,4,1,1
395,2026-04-15,P2,15,Double,Spécial,Evan,107,53,0,,-54,2,4,2,1
395,2026-04-15,P2,15,Double,Spécial,Clément,26,13,0,,-13,3,4,3,1
395,2026-04-15,P2,16,13,Nombre,Q,59,150,1,7,91,1,4,1,0
395,2026-04-15,P2,16,13,Nombre,Evan,53,79,1,2,26,2,4,2,0
395,2026-04-15,P2,16,13,Nombre,Clément,13,65,1,4,52,3,4,3,0
395,2026-04-15,P2,17,25,Spécial,Q,150,75,0,-3,-75,1,4,1,1
395,2026-04-15,P2,17,25,Spécial,Evan,79,39,0,"-1,6",-40,2,4,2,1
395,2026-04-15,P2,17,25,Spécial,Clément,65,32,0,"-1,32",-33,3,4,3,1
396,2026-04-15,P2,1,Capital,Points,Thib,0,43,1,,43,4,5,1,0
396,2026-04-15,P2,1,Capital,Points,Emma,0,30,1,,30,3,5,2,0
396,2026-04-15,P2,1,Capital,Points,V6,0,58,1,,58,2,5,3,0
396,2026-04-15,P2,1,Capital,Points,Q2,0,62,1,,62,1,5,4,0
396,2026-04-15,P2,2,20,Nombre,Thib,43,21,0,"-1,1",-22,4,5,1,1
396,2026-04-15,P2,2,20,Nombre,Emma,30,15,0,"-0,75",-15,3,5,2,1
396,2026-04-15,P2,2,20,Nombre,V6,58,98,1,2,40,2,5,3,0
396,2026-04-15,P2,2,20,Nombre,Q2,62,102,1,2,40,1,5,4,0
396,2026-04-15,P2,3,Suite,Spécial,Thib,21,48,1,,27,4,5,1,0
396,2026-04-15,P2,3,Suite,Spécial,Emma,15,7,0,,-8,3,5,2,1
396,2026-04-15,P2,3,Suite,Spécial,V6,98,49,0,,-49,2,5,3,1
396,2026-04-15,P2,3,Suite,Spécial,Q2,102,51,0,,-51,1,5,4,1
396,2026-04-15,P2,4,19,Nombre,Thib,48,24,0,"-1,263157895",-24,4,5,1,1
396,2026-04-15,P2,4,19,Nombre,Emma,7,3,0,"-0,2105263158",-4,3,5,2,1
396,2026-04-15,P2,4,19,Nombre,V6,49,68,1,1,19,2,5,3,0
396,2026-04-15,P2,4,19,Nombre,Q2,51,108,1,3,57,1,5,4,0
396,2026-04-15,P2,5,Côtés,Spécial,Thib,24,12,0,,-12,4,5,1,1
396,2026-04-15,P2,5,Côtés,Spécial,Emma,3,1,0,,-2,3,5,2,1
396,2026-04-15,P2,5,Côtés,Spécial,V6,68,34,0,,-34,2,5,3,1
396,2026-04-15,P2,5,Côtés,Spécial,Q2,108,54,0,,-54,1,5,4,1
396,2026-04-15,P2,6,18,Nombre,Thib,12,6,0,"-0,3333333333",-6,4,5,1,1
396,2026-04-15,P2,6,18,Nombre,Emma,1,19,1,1,18,3,5,2,0
396,2026-04-15,P2,6,18,Nombre,V6,34,17,0,"-0,9444444444",-17,2,5,3,1
396,2026-04-15,P2,6,18,Nombre,Q2,54,72,1,1,18,1,5,4,0
396,2026-04-15,P2,7,Couleurs,Spécial,Thib,6,3,0,,-3,4,5,1,1
396,2026-04-15,P2,7,Couleurs,Spécial,Emma,19,9,0,,-10,3,5,2,1
396,2026-04-15,P2,7,Couleurs,Spécial,V6,17,8,0,,-9,2,5,3,1
396,2026-04-15,P2,7,Couleurs,Spécial,Q2,72,36,0,,-36,1,5,4,1
396,2026-04-15,P2,8,17,Nombre,Thib,3,37,1,2,34,4,5,1,0
396,2026-04-15,P2,8,17,Nombre,Emma,9,4,0,"-0,2941176471",-5,3,5,2,1
396,2026-04-15,P2,8,17,Nombre,V6,8,4,0,"-0,2352941176",-4,2,5,3,1
396,2026-04-15,P2,8,17,Nombre,Q2,36,18,0,"-1,058823529",-18,1,5,4,1
396,2026-04-15,P2,9,57 pts,Spécial,Thib,37,18,0,,-19,4,5,1,1
396,2026-04-15,P2,9,57 pts,Spécial,Emma,4,2,0,,-2,3,5,2,1
396,2026-04-15,P2,9,57 pts,Spécial,V6,4,2,0,,-2,2,5,3,1
396,2026-04-15,P2,9,57 pts,Spécial,Q2,18,9,0,,-9,1,5,4,1
396,2026-04-15,P2,10,16,Nombre,Thib,18,9,0,"-0,5625",-9,4,5,1,1
396,2026-04-15,P2,10,16,Nombre,Emma,2,18,1,1,16,3,5,2,0
396,2026-04-15,P2,10,16,Nombre,V6,2,1,0,"-0,0625",-1,2,5,3,1
396,2026-04-15,P2,10,16,Nombre,Q2,9,25,1,1,16,1,5,4,0
396,2026-04-15,P2,11,Peluche,Spécial,Thib,9,4,0,,-5,4,5,1,1
396,2026-04-15,P2,11,Peluche,Spécial,Emma,18,9,0,,-9,3,5,2,1
396,2026-04-15,P2,11,Peluche,Spécial,V6,1,0,0,,-1,2,5,3,1
396,2026-04-15,P2,11,Peluche,Spécial,Q2,25,12,0,,-13,1,5,4,1
396,2026-04-15,P2,12,15,Nombre,Thib,4,2,0,"-0,1333333333",-2,4,5,1,1
396,2026-04-15,P2,12,15,Nombre,Emma,9,54,1,3,45,3,5,2,0
396,2026-04-15,P2,12,15,Nombre,V6,0,15,1,1,15,2,5,3,0
396,2026-04-15,P2,12,15,Nombre,Q2,12,42,1,2,30,1,5,4,0
396,2026-04-15,P2,13,Triple,Spécial,Thib,2,1,0,,-1,4,5,1,1
396,2026-04-15,P2,13,Triple,Spécial,Emma,54,27,0,,-27,3,5,2,1
396,2026-04-15,P2,13,Triple,Spécial,V6,15,63,1,,48,2,5,3,0
396,2026-04-15,P2,13,Triple,Spécial,Q2,42,21,0,,-21,1,5,4,1
396,2026-04-15,P2,14,14,Nombre,Thib,1,43,1,3,42,4,5,1,0
396,2026-04-15,P2,14,14,Nombre,Emma,27,41,1,1,14,3,5,2,0
396,2026-04-15,P2,14,14,Nombre,V6,63,31,0,"-2,285714286",-32,2,5,3,1
396,2026-04-15,P2,14,14,Nombre,Q2,21,49,1,2,28,1,5,4,0
396,2026-04-15,P2,15,Double,Spécial,Thib,43,63,1,,20,4,5,1,0
396,2026-04-15,P2,15,Double,Spécial,Emma,41,20,0,,-21,3,5,2,1
396,2026-04-15,P2,15,Double,Spécial,V6,31,51,1,,20,2,5,3,0
396,2026-04-15,P2,15,Double,Spécial,Q2,49,24,0,,-25,1,5,4,1
396,2026-04-15,P2,16,13,Nombre,Thib,63,31,0,"-2,461538462",-32,4,5,1,1
396,2026-04-15,P2,16,13,Nombre,Emma,20,46,1,2,26,3,5,2,0
396,2026-04-15,P2,16,13,Nombre,V6,51,64,1,1,13,2,5,3,0
396,2026-04-15,P2,16,13,Nombre,Q2,24,12,0,"-0,9230769231",-12,1,5,4,1
396,2026-04-15,P2,17,25,Spécial,Thib,31,15,0,"-0,64",-16,4,5,1,1
396,2026-04-15,P2,17,25,Spécial,Emma,46,23,0,"-0,92",-23,3,5,2,1
396,2026-04-15,P2,17,25,Spécial,V6,64,32,0,"-1,28",-32,2,5,3,1
396,2026-04-15,P2,17,25,Spécial,Q2,12,62,1,2,50,1,5,4,0
397,2026-04-15,DF,1,Capital,Points,Thib,0,39,1,,39,4,1,1,0
397,2026-04-15,DF,1,Capital,Points,Q2,0,33,1,,33,3,1,2,0
397,2026-04-15,DF,1,Capital,Points,Stef,0,26,1,,26,2,1,3,0
397,2026-04-15,DF,1,Capital,Points,Aurel,0,30,1,,30,1,1,4,0
397,2026-04-15,DF,2,20,Nombre,Thib,39,159,1,6,120,4,1,1,0
397,2026-04-15,DF,2,20,Nombre,Q2,33,53,1,1,20,3,1,2,0
397,2026-04-15,DF,2,20,Nombre,Stef,26,46,1,1,20,2,1,3,0
397,2026-04-15,DF,2,20,Nombre,Aurel,30,50,1,1,20,1,1,4,0
397,2026-04-15,DF,3,Suite,Spécial,Thib,159,79,0,,-80,4,1,1,1
397,2026-04-15,DF,3,Suite,Spécial,Q2,53,89,1,,36,3,1,2,0
397,2026-04-15,DF,3,Suite,Spécial,Stef,46,23,0,,-23,2,1,3,1
397,2026-04-15,DF,3,Suite,Spécial,Aurel,50,25,0,,-25,1,1,4,1
397,2026-04-15,DF,4,19,Nombre,Thib,79,136,1,3,57,4,1,1,0
397,2026-04-15,DF,4,19,Nombre,Q2,89,165,1,4,76,3,1,2,0
397,2026-04-15,DF,4,19,Nombre,Stef,23,61,1,2,38,2,1,3,0
397,2026-04-15,DF,4,19,Nombre,Aurel,25,101,1,4,76,1,1,4,0
397,2026-04-15,DF,5,Côtés,Spécial,Thib,136,167,1,,31,4,1,1,0
397,2026-04-15,DF,5,Côtés,Spécial,Q2,165,196,1,,31,3,1,2,0
397,2026-04-15,DF,5,Côtés,Spécial,Stef,61,103,1,,42,2,1,3,0
397,2026-04-15,DF,5,Côtés,Spécial,Aurel,101,140,1,,39,1,1,4,0
397,2026-04-15,DF,6,18,Nombre,Thib,167,221,1,3,54,4,1,1,0
397,2026-04-15,DF,6,18,Nombre,Q2,196,214,1,1,18,3,1,2,0
397,2026-04-15,DF,6,18,Nombre,Stef,103,51,0,"-2,888888889",-52,2,1,3,1
397,2026-04-15,DF,6,18,Nombre,Aurel,140,230,1,5,90,1,1,4,0
397,2026-04-15,DF,7,Couleurs,Spécial,Thib,221,110,0,,-111,4,1,1,1
397,2026-04-15,DF,7,Couleurs,Spécial,Q2,214,107,0,,-107,3,1,2,1
397,2026-04-15,DF,7,Couleurs,Spécial,Stef,51,25,0,,-26,2,1,3,1
397,2026-04-15,DF,7,Couleurs,Spécial,Aurel,230,115,0,,-115,1,1,4,1
397,2026-04-15,DF,8,17,Nombre,Thib,110,144,1,2,34,4,1,1,0
397,2026-04-15,DF,8,17,Nombre,Q2,107,124,1,1,17,3,1,2,0
397,2026-04-15,DF,8,17,Nombre,Stef,25,12,0,"-0,7647058824",-13,2,1,3,1
397,2026-04-15,DF,8,17,Nombre,Aurel,115,166,1,3,51,1,1,4,0
397,2026-04-15,DF,9,57 pts,Spécial,Thib,144,201,1,,57,4,1,1,0
397,2026-04-15,DF,9,57 pts,Spécial,Q2,124,62,0,,-62,3,1,2,1
397,2026-04-15,DF,9,57 pts,Spécial,Stef,12,6,0,,-6,2,1,3,1
397,2026-04-15,DF,9,57 pts,Spécial,Aurel,166,83,0,,-83,1,1,4,1
397,2026-04-15,DF,10,16,Nombre,Thib,201,217,1,1,16,4,1,1,0
397,2026-04-15,DF,10,16,Nombre,Q2,62,31,0,"-1,9375",-31,3,1,2,1
397,2026-04-15,DF,10,16,Nombre,Stef,6,38,1,2,32,2,1,3,0
397,2026-04-15,DF,10,16,Nombre,Aurel,83,99,1,1,16,1,1,4,0
397,2026-04-15,DF,11,Peluche,Spécial,Thib,217,108,0,,-109,4,1,1,1
397,2026-04-15,DF,11,Peluche,Spécial,Q2,31,15,0,,-16,3,1,2,1
397,2026-04-15,DF,11,Peluche,Spécial,Stef,38,19,0,,-19,2,1,3,1
397,2026-04-15,DF,11,Peluche,Spécial,Aurel,99,119,1,,20,1,1,4,0
397,2026-04-15,DF,12,15,Nombre,Thib,108,138,1,2,30,4,1,1,0
397,2026-04-15,DF,12,15,Nombre,Q2,15,45,1,2,30,3,1,2,0
397,2026-04-15,DF,12,15,Nombre,Stef,19,94,1,5,75,2,1,3,0
397,2026-04-15,DF,12,15,Nombre,Aurel,119,149,1,2,30,1,1,4,0
397,2026-04-15,DF,13,Triple,Spécial,Thib,138,198,1,,60,4,1,1,0
397,2026-04-15,DF,13,Triple,Spécial,Q2,45,108,1,,63,3,1,2,0
397,2026-04-15,DF,13,Triple,Spécial,Stef,94,208,1,,114,2,1,3,0
397,2026-04-15,DF,13,Triple,Spécial,Aurel,149,209,1,,60,1,1,4,0
397,2026-04-15,DF,14,14,Nombre,Thib,198,226,1,2,28,4,1,1,0
397,2026-04-15,DF,14,14,Nombre,Q2,108,136,1,2,28,3,1,2,0
397,2026-04-15,DF,14,14,Nombre,Stef,208,236,1,2,28,2,1,3,0
397,2026-04-15,DF,14,14,Nombre,Aurel,209,223,1,1,14,1,1,4,0
397,2026-04-15,DF,15,Double,Spécial,Thib,226,113,0,,-113,4,1,1,1
397,2026-04-15,DF,15,Double,Spécial,Q2,136,68,0,,-68,3,1,2,1
397,2026-04-15,DF,15,Double,Spécial,Stef,236,274,1,,38,2,1,3,0
397,2026-04-15,DF,15,Double,Spécial,Aurel,223,111,0,,-112,1,1,4,1
397,2026-04-15,DF,16,13,Nombre,Thib,113,56,0,"-4,384615385",-57,4,1,1,1
397,2026-04-15,DF,16,13,Nombre,Q2,68,81,1,1,13,3,1,2,0
397,2026-04-15,DF,16,13,Nombre,Stef,274,313,1,3,39,2,1,3,0
397,2026-04-15,DF,16,13,Nombre,Aurel,111,137,1,2,26,1,1,4,0
397,2026-04-15,DF,17,25,Spécial,Thib,56,81,1,1,25,4,1,1,0
397,2026-04-15,DF,17,25,Spécial,Q2,81,131,1,2,50,3,1,2,0
397,2026-04-15,DF,17,25,Spécial,Stef,313,156,0,"-6,28",-157,2,1,3,1
397,2026-04-15,DF,17,25,Spécial,Aurel,137,212,1,3,75,1,1,4,0
398,2026-04-15,DF,1,Capital,Points,Loic,0,0,0,,0,2,2,1,1
398,2026-04-15,DF,1,Capital,Points,Clément,0,39,1,,39,3,2,2,0
398,2026-04-15,DF,1,Capital,Points,Lucas,0,95,1,,95,1,2,3,0
398,2026-04-15,DF,2,20,Nombre,Loic,0,0,0,0,0,2,2,1,1
398,2026-04-15,DF,2,20,Nombre,Clément,39,99,1,3,60,3,2,2,0
398,2026-04-15,DF,2,20,Nombre,Lucas,95,135,1,2,40,1,2,3,0
398,2026-04-15,DF,3,Suite,Spécial,Loic,0,6,1,,6,2,2,1,0
398,2026-04-15,DF,3,Suite,Spécial,Clément,99,49,0,,-50,3,2,2,1
398,2026-04-15,DF,3,Suite,Spécial,Lucas,135,67,0,,-68,1,2,3,1
398,2026-04-15,DF,4,19,Nombre,Loic,6,63,1,3,57,2,2,1,0
398,2026-04-15,DF,4,19,Nombre,Clément,49,87,1,2,38,3,2,2,0
398,2026-04-15,DF,4,19,Nombre,Lucas,67,124,1,3,57,1,2,3,0
398,2026-04-15,DF,5,Côtés,Spécial,Loic,63,31,0,,-32,2,2,1,1
398,2026-04-15,DF,5,Côtés,Spécial,Clément,87,43,0,,-44,3,2,2,1
398,2026-04-15,DF,5,Côtés,Spécial,Lucas,124,158,1,,34,1,2,3,0
398,2026-04-15,DF,6,18,Nombre,Loic,31,49,1,1,18,2,2,1,0
398,2026-04-15,DF,6,18,Nombre,Clément,43,61,1,1,18,3,2,2,0
398,2026-04-15,DF,6,18,Nombre,Lucas,158,212,1,3,54,1,2,3,0
398,2026-04-15,DF,7,Couleurs,Spécial,Loic,49,24,0,,-25,2,2,1,1
398,2026-04-15,DF,7,Couleurs,Spécial,Clément,61,30,0,,-31,3,2,2,1
398,2026-04-15,DF,7,Couleurs,Spécial,Lucas,212,106,0,,-106,1,2,3,1
398,2026-04-15,DF,8,17,Nombre,Loic,24,41,1,1,17,2,2,1,0
398,2026-04-15,DF,8,17,Nombre,Clément,30,47,1,1,17,3,2,2,0
398,2026-04-15,DF,8,17,Nombre,Lucas,106,157,1,3,51,1,2,3,0
398,2026-04-15,DF,9,57 pts,Spécial,Loic,41,98,1,,57,2,2,1,0
398,2026-04-15,DF,9,57 pts,Spécial,Clément,47,23,0,,-24,3,2,2,1
398,2026-04-15,DF,9,57 pts,Spécial,Lucas,157,214,1,,57,1,2,3,0
398,2026-04-15,DF,10,16,Nombre,Loic,98,210,1,7,112,2,2,1,0
398,2026-04-15,DF,10,16,Nombre,Clément,23,39,1,1,16,3,2,2,0
398,2026-04-15,DF,10,16,Nombre,Lucas,214,230,1,1,16,1,2,3,0
398,2026-04-15,DF,11,Peluche,Spécial,Loic,210,228,1,,18,2,2,1,0
398,2026-04-15,DF,11,Peluche,Spécial,Clément,39,19,0,,-20,3,2,2,1
398,2026-04-15,DF,11,Peluche,Spécial,Lucas,230,115,0,,-115,1,2,3,1
398,2026-04-15,DF,12,15,Nombre,Loic,228,273,1,3,45,2,2,1,0
398,2026-04-15,DF,12,15,Nombre,Clément,19,9,0,"-0,6666666667",-10,3,2,2,1
398,2026-04-15,DF,12,15,Nombre,Lucas,115,160,1,3,45,1,2,3,0
398,2026-04-15,DF,13,Triple,Spécial,Loic,273,136,0,,-137,2,2,1,1
398,2026-04-15,DF,13,Triple,Spécial,Clément,9,4,0,,-5,3,2,2,1
398,2026-04-15,DF,13,Triple,Spécial,Lucas,160,80,0,,-80,1,2,3,1
398,2026-04-15,DF,14,14,Nombre,Loic,136,150,1,1,14,2,2,1,0
398,2026-04-15,DF,14,14,Nombre,Clément,4,46,1,3,42,3,2,2,0
398,2026-04-15,DF,14,14,Nombre,Lucas,80,94,1,1,14,1,2,3,0
398,2026-04-15,DF,15,Double,Spécial,Loic,150,75,0,,-75,2,2,1,1
398,2026-04-15,DF,15,Double,Spécial,Clément,46,23,0,,-23,3,2,2,1
398,2026-04-15,DF,15,Double,Spécial,Lucas,94,47,0,,-47,1,2,3,1
398,2026-04-15,DF,16,13,Nombre,Loic,75,88,1,1,13,2,2,1,0
398,2026-04-15,DF,16,13,Nombre,Clément,23,49,1,2,26,3,2,2,0
398,2026-04-15,DF,16,13,Nombre,Lucas,47,60,1,1,13,1,2,3,0
398,2026-04-15,DF,17,25,Spécial,Loic,88,44,0,"-1,76",-44,2,2,1,1
398,2026-04-15,DF,17,25,Spécial,Clément,49,24,0,-1,-25,3,2,2,1
398,2026-04-15,DF,17,25,Spécial,Lucas,60,110,1,2,50,1,2,3,0
399,2026-04-15,DF,1,Capital,Points,Hepa,0,81,1,,81,1,3,1,0
399,2026-04-15,DF,1,Capital,Points,Evan,0,30,1,,30,2,3,2,0
399,2026-04-15,DF,1,Capital,Points,Toussaint,0,42,1,,42,3,3,3,0
399,2026-04-15,DF,1,Capital,Points,Julie,0,37,1,,37,4,3,4,0
399,2026-04-15,DF,2,20,Nombre,Hepa,81,101,1,1,20,1,3,1,0
399,2026-04-15,DF,2,20,Nombre,Evan,30,50,1,1,20,2,3,2,0
399,2026-04-15,DF,2,20,Nombre,Toussaint,42,62,1,1,20,3,3,3,0
399,2026-04-15,DF,2,20,Nombre,Julie,37,57,1,1,20,4,3,4,0
399,2026-04-15,DF,3,Suite,Spécial,Hepa,101,50,0,,-51,1,3,1,1
399,2026-04-15,DF,3,Suite,Spécial,Evan,50,68,1,,18,2,3,2,0
399,2026-04-15,DF,3,Suite,Spécial,Toussaint,62,98,1,,36,3,3,3,0
399,2026-04-15,DF,3,Suite,Spécial,Julie,57,28,0,,-29,4,3,4,1
399,2026-04-15,DF,4,19,Nombre,Hepa,50,69,1,1,19,1,3,1,0
399,2026-04-15,DF,4,19,Nombre,Evan,68,106,1,2,38,2,3,2,0
399,2026-04-15,DF,4,19,Nombre,Toussaint,98,49,0,"-2,578947368",-49,3,3,3,1
399,2026-04-15,DF,4,19,Nombre,Julie,28,14,0,"-0,7368421053",-14,4,3,4,1
399,2026-04-15,DF,5,Côtés,Spécial,Hepa,69,34,0,,-35,1,3,1,1
399,2026-04-15,DF,5,Côtés,Spécial,Evan,106,143,1,,37,2,3,2,0
399,2026-04-15,DF,5,Côtés,Spécial,Toussaint,49,151,1,,102,3,3,3,0
399,2026-04-15,DF,5,Côtés,Spécial,Julie,14,42,1,,28,4,3,4,0
399,2026-04-15,DF,6,18,Nombre,Hepa,34,88,1,3,54,1,3,1,0
399,2026-04-15,DF,6,18,Nombre,Evan,143,161,1,1,18,2,3,2,0
399,2026-04-15,DF,6,18,Nombre,Toussaint,151,187,1,2,36,3,3,3,0
399,2026-04-15,DF,6,18,Nombre,Julie,42,21,0,"-1,166666667",-21,4,3,4,1
399,2026-04-15,DF,7,Couleurs,Spécial,Hepa,88,44,0,,-44,1,3,1,1
399,2026-04-15,DF,7,Couleurs,Spécial,Evan,161,80,0,,-81,2,3,2,1
399,2026-04-15,DF,7,Couleurs,Spécial,Toussaint,187,237,1,,50,3,3,3,0
399,2026-04-15,DF,7,Couleurs,Spécial,Julie,21,10,0,,-11,4,3,4,1
399,2026-04-15,DF,8,17,Nombre,Hepa,44,112,1,4,68,1,3,1,0
399,2026-04-15,DF,8,17,Nombre,Evan,80,114,1,2,34,2,3,2,0
399,2026-04-15,DF,8,17,Nombre,Toussaint,237,254,1,1,17,3,3,3,0
399,2026-04-15,DF,8,17,Nombre,Julie,10,27,1,1,17,4,3,4,0
399,2026-04-15,DF,9,57 pts,Spécial,Hepa,112,56,0,,-56,1,3,1,1
399,2026-04-15,DF,9,57 pts,Spécial,Evan,114,57,0,,-57,2,3,2,1
399,2026-04-15,DF,9,57 pts,Spécial,Toussaint,254,311,1,,57,3,3,3,0
399,2026-04-15,DF,9,57 pts,Spécial,Julie,27,13,0,,-14,4,3,4,1
399,2026-04-15,DF,10,16,Nombre,Hepa,56,72,1,1,16,1,3,1,0
399,2026-04-15,DF,10,16,Nombre,Evan,57,73,1,1,16,2,3,2,0
399,2026-04-15,DF,10,16,Nombre,Toussaint,311,327,1,1,16,3,3,3,0
399,2026-04-15,DF,10,16,Nombre,Julie,13,45,1,2,32,4,3,4,0
399,2026-04-15,DF,11,Peluche,Spécial,Hepa,72,36,0,,-36,1,3,1,1
399,2026-04-15,DF,11,Peluche,Spécial,Evan,73,36,0,,-37,2,3,2,1
399,2026-04-15,DF,11,Peluche,Spécial,Toussaint,327,163,0,,-164,3,3,3,1
399,2026-04-15,DF,11,Peluche,Spécial,Julie,45,62,1,,17,4,3,4,0
399,2026-04-15,DF,12,15,Nombre,Hepa,36,51,1,1,15,1,3,1,0
399,2026-04-15,DF,12,15,Nombre,Evan,36,51,1,1,15,2,3,2,0
399,2026-04-15,DF,12,15,Nombre,Toussaint,163,178,1,1,15,3,3,3,0
399,2026-04-15,DF,12,15,Nombre,Julie,62,31,0,"-2,066666667",-31,4,3,4,1
399,2026-04-15,DF,13,Triple,Spécial,Hepa,51,78,1,,27,1,3,1,0
399,2026-04-15,DF,13,Triple,Spécial,Evan,51,96,1,,45,2,3,2,0
399,2026-04-15,DF,13,Triple,Spécial,Toussaint,178,89,0,,-89,3,3,3,1
399,2026-04-15,DF,13,Triple,Spécial,Julie,31,15,0,,-16,4,3,4,1
399,2026-04-15,DF,14,14,Nombre,Hepa,78,39,0,"-2,785714286",-39,1,3,1,1
399,2026-04-15,DF,14,14,Nombre,Evan,96,124,1,2,28,2,3,2,0
399,2026-04-15,DF,14,14,Nombre,Toussaint,89,117,1,2,28,3,3,3,0
399,2026-04-15,DF,14,14,Nombre,Julie,15,29,1,1,14,4,3,4,0
399,2026-04-15,DF,15,Double,Spécial,Hepa,39,71,1,,32,1,3,1,0
399,2026-04-15,DF,15,Double,Spécial,Evan,124,178,1,,54,2,3,2,0
399,2026-04-15,DF,15,Double,Spécial,Toussaint,117,157,1,,40,3,3,3,0
399,2026-04-15,DF,15,Double,Spécial,Julie,29,14,0,,-15,4,3,4,1
399,2026-04-15,DF,16,13,Nombre,Hepa,71,84,1,1,13,1,3,1,0
399,2026-04-15,DF,16,13,Nombre,Evan,178,204,1,2,26,2,3,2,0
399,2026-04-15,DF,16,13,Nombre,Toussaint,157,183,1,2,26,3,3,3,0
399,2026-04-15,DF,16,13,Nombre,Julie,14,7,0,"-0,5384615385",-7,4,3,4,1
399,2026-04-15,DF,17,25,Spécial,Hepa,84,159,1,3,75,1,3,1,0
399,2026-04-15,DF,17,25,Spécial,Evan,204,102,0,"-4,08",-102,2,3,2,1
399,2026-04-15,DF,17,25,Spécial,Toussaint,183,91,0,"-3,68",-92,3,3,3,1
399,2026-04-15,DF,17,25,Spécial,Julie,7,3,0,"-0,16",-4,4,3,4,1
400,2026-04-15,DF,1,Capital,Points,Lolo,0,52,1,,52,1,4,1,0
400,2026-04-15,DF,1,Capital,Points,Luca_D,0,50,1,,50,2,4,2,0
400,2026-04-15,DF,1,Capital,Points,Emma,0,27,1,,27,3,4,3,0
400,2026-04-15,DF,2,20,Nombre,Lolo,52,92,1,2,40,1,4,1,0
400,2026-04-15,DF,2,20,Nombre,Luca_D,50,90,1,2,40,2,4,2,0
400,2026-04-15,DF,2,20,Nombre,Emma,27,47,1,1,20,3,4,3,0
400,2026-04-15,DF,3,Suite,Spécial,Lolo,92,46,0,,-46,1,4,1,1
